Date,Day,Month,Day_of_Week,Is_Weekend,Day_Type,Is_Festival,Store_ID,Store_Type,Location_Type,Item_Name,Category,Units_Stocked,Units_Sold,Units_Remaining,Unit_Price,Discount,Revenue,Demand_Level,Suggested_Next_Stock,Store_Type_Encoded,Location_Type_Encoded,Category_Encoded,Day_Type_Encoded,Lag_1_Units_Sold,Lag_1_Revenue,Lag_7_Units_Sold,Lag_7_Revenue,Rolling_Mean_7d_Units_Sold,Rolling_Mean_7d_Revenue,Rolling_Std_7d_Units_Sold,Rolling_Std_7d_Revenue,Sell_Through_Ratio,Stock_Remaining_Ratio,Revenue_Per_Unit_Stocked,Discount_Applied,High_Demand_Flag,Low_Stock_Flag
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,242,158,84,36.09,0.0,5702.26,Medium,178,2,0,0,0,200.0,21518.92,41.0,2008.78,87.28571428571429,6466.120000000001,78.47231844354262,7392.290365572313,0.6528925619834711,0.34710743801652894,23.56305785123967,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,162,140,22,166.71,0.0,23338.93,Medium,159,2,0,0,0,158.0,5702.26,31.0,1061.47,102.85714285714286,9648.614285714286,76.22429309047644,9241.747017537416,0.8641975308641975,0.13580246913580246,144.06746913580247,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,78,60,18,21.0,0.0,1260.14,Medium,71,2,0,0,0,140.0,23338.93,30.0,928.39,107.14285714285714,9696.007142857143,72.18131930868854,9190.282860042465,0.7692307692307693,0.23076923076923078,16.155641025641028,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,176,117,59,39.63,0.0,4636.18,Medium,133,2,0,0,0,60.0,1260.14,15.0,606.07,121.71428571428571,10271.737142857144,59.69565669771484,8635.415764066622,0.6647727272727273,0.3352272727272727,26.34193181818182,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,251,168,83,100.43,0.0,16871.76,Medium,189,2,0,0,0,117.0,4636.18,27.0,6432.56,141.85714285714286,11763.051428571429,44.18306074892114,8762.375296296514,0.6693227091633466,0.33067729083665337,67.21816733067729,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,99,65,34,54.21,0.0,3523.5,Medium,76,2,0,0,0,168.0,16871.76,150.0,9013.17,129.71428571428572,10978.812857142857,52.47448359509055,9279.892904494658,0.6565656565656566,0.3434343434343434,35.59090909090909,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,100,76,24,21.68,0.0,1647.63,Medium,88,2,0,0,0,65.0,3523.5,200.0,21518.92,112.0,8140.057142857143,45.221676218380026,8527.073069603486,0.76,0.24,16.476300000000002,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,31,23,8,42.71,0.0,982.27,Medium,30,2,0,1,0,76.0,1647.63,158.0,5702.26,92.71428571428571,7465.772857142857,50.77963596336059,8929.112475428732,0.7419354838709677,0.25806451612903225,31.686129032258062,0,0,0
05-02-2025,5,2,2,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,19,14,5,42.19,0.113,524.1,Medium,20,2,0,1,0,23.0,982.27,140.0,23338.93,74.71428571428571,4206.511428571428,53.48431011587812,5777.030761969988,0.7368421052631579,0.2631578947368421,27.58421052631579,1,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,38,36,2,28.89,0.0,1039.91,High,44,2,0,1,0,14.0,524.1,60.0,1260.14,71.28571428571429,4175.05,55.32243151354993,5796.3183402685245,0.9473684210526315,0.05263157894736842,27.36605263157895,0,1,1
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,10,9,1,40.3,0.0,362.74,High,14,2,0,1,0,36.0,1039.91,117.0,4636.18,55.857142857142854,3564.558571428571,55.50804317522687,5962.326251543734,0.9,0.1,36.274,0,1,1
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,10,4,6,202.15,0.0,808.61,Low,9,2,0,1,0,9.0,362.74,168.0,16871.76,32.42857142857143,1269.8228571428572,28.159410166982752,1076.1787845538418,0.4,0.6,80.861,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,225,168,57,67.28,0.0,11303.07,Medium,189,2,0,0,0,4.0,808.61,65.0,3523.5,47.142857142857146,2381.19,58.53895731740971,3955.797301425672,0.7466666666666667,0.25333333333333335,50.235866666666666,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,102,93,9,118.14,0.134,9512.17,High,107,2,0,0,0,168.0,11303.07,76.0,1647.63,49.57142857142857,3504.695714285714,60.262916023198215,4749.857955707221,0.9117647058823529,0.08823529411764706,93.25656862745097,1,1,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,187,125,62,31.78,0.0,3972.43,Medium,142,2,0,0,0,93.0,9512.17,23.0,982.27,64.14285714285714,3931.8614285714284,64.91899714626054,4617.823326382343,0.6684491978609626,0.3315508021390374,21.242941176470588,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,134,93,41,192.71,0.0,17921.67,Medium,107,2,0,0,0,125.0,3972.43,14.0,524.1,75.42857142857143,6417.228571428571,61.5273845341978,6693.38368228513,0.6940298507462687,0.30597014925373134,133.74380597014925,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,220,168,52,24.94,0.0,4189.16,Medium,189,2,0,0,0,93.0,17921.67,36.0,1039.91,94.28571428571429,6867.121428571428,67.37881537920327,6369.7229161307205,0.7636363636363637,0.23636363636363636,19.041636363636364,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,90,69,21,46.15,0.0,3184.38,Medium,80,2,0,0,0,168.0,4189.16,9.0,362.74,102.85714285714286,7270.212857142857,57.86601930732913,5965.993182649783,0.7666666666666667,0.23333333333333334,35.382,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,177,110,67,81.75,0.0,8992.98,Medium,126,2,0,0,0,69.0,3184.38,4.0,808.61,118.0,8439.408571428572,38.21866908549623,5247.299825457612,0.6214689265536724,0.3785310734463277,50.80779661016949,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,226,170,56,50.44,0.0,8575.08,Medium,192,2,0,0,0,110.0,8992.98,168.0,11303.07,118.28571428571429,8049.695714285714,38.659687383260454,5098.360029319407,0.7522123893805309,0.24778761061946902,37.94283185840708,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,190,139,51,22.38,0.0,3111.12,Medium,157,2,0,0,0,170.0,8575.08,93.0,9512.17,124.85714285714286,7135.26,37.538551612214036,5359.67972071403,0.7315789473684211,0.26842105263157895,16.374315789473684,0,0,0
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,11,8,3,52.9,0.0,423.19,Medium,13,2,0,1,0,139.0,3111.12,125.0,3972.43,108.14285714285714,6628.225714285714,57.958112953605166,5853.856335208595,0.7272727272727273,0.2727272727272727,38.47181818181818,0,0,1
05-03-2025,5,3,2,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,31,21,10,47.8,0.0,1003.78,Medium,28,2,0,1,0,8.0,423.19,93.0,17921.67,97.85714285714286,4211.384285714285,66.80675757094379,3386.50390722672,0.6774193548387096,0.3225806451612903,32.38,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,31,22,9,32.23,0.0,709.05,Medium,29,2,0,1,0,21.0,1003.78,168.0,4189.16,77.0,3714.2257142857147,63.98958248548478,3636.5307940391735,0.7096774193548387,0.2903225806451613,22.87258064516129,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,31,26,5,40.77,0.0,1059.98,Medium,33,2,0,1,0,22.0,709.05,69.0,3184.38,70.85714285714286,3410.7400000000002,66.88405034442954,3774.15986402713,0.8387096774193549,0.16129032258064516,34.192903225806454,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,22,19,3,184.67,0.0,3508.65,Medium,25,2,0,1,0,26.0,1059.98,110.0,8992.98,57.857142857142854,2627.2642857142855,66.85164812585289,2887.2431967123703,0.8636363636363636,0.13636363636363635,159.48409090909092,0,0,1
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,61,29,32,51.67,0.122,1316.09,Low,36,2,0,0,0,19.0,3508.65,170.0,8575.08,37.714285714285715,1590.2657142857145,45.150541841393434,1213.2699368628619,0.47540983606557374,0.5245901639344263,21.57524590163934,1,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,80,43,37,138.73,0.0,5965.51,Medium,52,2,0,0,0,29.0,1316.09,139.0,3111.12,24.0,1998.0357142857142,10.677078252030796,2020.64238255937,0.5375,0.4625,74.568875,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,56,56,0,40.29,0.0,2256.1,High,66,2,0,0,0,43.0,5965.51,8.0,423.19,30.857142857142858,2259.88,13.680016708427189,1897.5640073174427,1.0,0.0,40.2875,0,1,1
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,100,77,23,150.56,0.0,11592.75,Medium,89,2,0,0,0,56.0,2256.1,21.0,1003.78,38.857142857142854,3772.59,21.24012375535623,3896.817705714063,0.77,0.23,115.9275,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,167,167,0,18.26,0.147,2601.27,High,188,2,0,0,0,77.0,11592.75,22.0,709.05,59.57142857142857,4042.9071428571433,51.38046692034215,3710.0391528963346,1.0,0.0,15.576467065868263,1,1,1
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,84,84,0,68.71,0.0,5771.32,High,97,2,0,0,0,167.0,2601.27,26.0,1059.98,67.85714285714286,4715.955714285715,49.71394362224933,3500.1175957571063,1.0,0.0,68.70619047619047,0,1,1
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,151,130,21,69.77,0.0,9070.54,Medium,148,2,0,0,0,84.0,5771.32,19.0,3508.65,83.71428571428571,5510.511428571429,49.23316729507414,3798.914863411332,0.8609271523178808,0.1390728476821192,60.06980132450332,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,142,121,21,57.74,0.0,6986.36,Medium,138,2,0,0,0,130.0,9070.54,29.0,1316.09,96.85714285714286,6320.55,44.216997378189916,3331.22463246375,0.852112676056338,0.14788732394366197,49.19971830985915,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,183,183,0,24.19,0.0,4426.64,High,206,2,0,0,0,121.0,6986.36,43.0,5965.51,116.85714285714286,6100.711428571429,47.347750989983915,3408.4425577205884,1.0,0.0,24.18928961748634,0,1,1
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,60,40,20,35.32,0.0,1412.91,Medium,49,2,0,1,0,183.0,4426.64,56.0,2256.1,114.57142857142857,5980.255714285716,51.019137399140526,3577.6566389880336,0.6666666666666666,0.3333333333333333,23.5485,0,0,0
06-01-2025,6,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,26,21,5,32.63,0.0,685.33,Medium,28,2,0,1,0,40.0,1412.91,77.0,11592.75,106.57142857142857,4422.052857142858,61.2559035055864,3064.2545413075177,0.8076923076923077,0.19230769230769232,26.358846153846155,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,20,7,13,33.65,0.0,235.54,Low,12,2,0,1,0,21.0,685.33,167.0,2601.27,83.71428571428571,4084.0914285714284,64.70372036113089,3409.546635631717,0.35,0.65,11.777,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,25,20,5,40.5,0.0,809.99,Medium,27,2,0,1,0,7.0,235.54,84.0,5771.32,74.57142857142857,3375.3300000000004,69.03346324514688,3514.414368881386,0.8,0.2,32.3996,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,28,16,12,196.64,0.113,2791.6,Medium,22,2,0,1,0,20.0,809.99,130.0,9070.54,58.285714285714285,2478.3385714285714,67.20048185768282,2462.3775281045446,0.5714285714285714,0.42857142857142855,99.7,1,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,143,83,60,77.45,0.0,6428.76,Medium,96,2,0,0,0,16.0,2791.6,121.0,6986.36,52.857142857142854,2398.6814285714286,62.672238860675144,2295.6108114357967,0.5804195804195804,0.4195804195804196,44.95636363636364,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,213,170,43,136.31,0.0,23171.9,Medium,192,2,0,0,0,83.0,6428.76,183.0,4426.64,51.0,5076.575714285714,58.206528843420955,8254.646602532128,0.7981220657276995,0.20187793427230047,108.78826291079812,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,121,88,33,36.54,0.0,3215.1,Medium,101,2,0,0,0,170.0,23171.9,40.0,1412.91,57.857142857142854,5334.0314285714285,59.50750252819263,8148.760687483767,0.7272727272727273,0.2727272727272727,26.57107438016529,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,198,194,4,143.49,0.0,27837.86,High,218,2,0,0,0,88.0,3215.1,21.0,685.33,82.57142857142857,9212.964285714286,75.4406105110882,11386.416169277985,0.9797979797979798,0.020202020202020204,140.59525252525253,0,1,1
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,196,147,49,14.96,0.0,2199.85,Medium,166,2,0,0,0,194.0,27837.86,7.0,235.54,102.57142857142857,9493.58,70.46005284995921,11150.046696501613,0.75,0.25,11.223724489795918,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,88,75,13,70.43,0.0,5282.41,Medium,87,2,0,0,0,147.0,2199.85,20.0,809.99,110.42857142857143,10132.497142857143,62.31334031290875,10688.100545916644,0.8522727272727273,0.14772727272727273,60.02738636363636,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,153,106,47,87.86,0.0,9313.06,Medium,121,2,0,0,0,75.0,5282.41,16.0,2791.6,123.28571428571429,11064.134285714286,46.981252593328044,10215.348188593236,0.6928104575163399,0.30718954248366015,60.86967320261438,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,62,36,26,57.09,0.0,2055.29,Medium,44,2,0,0,0,106.0,9313.06,83.0,6428.76,116.57142857142857,10439.352857142858,56.16006037169458,10669.740308042037,0.5806451612903226,0.41935483870967744,33.14983870967742,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,178,160,18,22.56,0.134,3127.18,Medium,181,2,0,0,0,36.0,2055.29,170.0,23171.9,115.14285714285714,7575.821428571428,54.682198722645154,9282.704157886727,0.898876404494382,0.10112359550561797,17.568426966292133,1,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,37,28,9,57.19,0.0,1601.25,Medium,35,2,0,1,0,160.0,3127.18,88.0,3215.1,106.57142857142857,7345.271428571427,63.61828128993829,9427.96476938939,0.7567567567567568,0.24324324324324326,43.277027027027025,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,25,19,6,46.2,0.0,877.83,Medium,25,2,0,1,0,28.0,1601.25,194.0,27837.86,81.57142857142857,3493.8385714285714,57.63927232612945,2925.9182336400904,0.76,0.24,35.1132,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,14,13,1,32.36,0.0,420.71,High,19,2,0,1,0,19.0,877.83,147.0,2199.85,62.42857142857143,3239.675714285714,54.45137629989143,3127.392592015778,0.9285714285714286,0.07142857142857142,30.050714285714285,0,1,1
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,42,31,11,57.35,0.0,1777.98,Medium,39,2,0,1,0,13.0,420.71,75.0,5282.41,56.142857142857146,2739.0428571428574,55.29143565818176,3024.700115800531,0.7380952380952381,0.2619047619047619,42.332857142857144,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,33,25,8,196.85,0.0,4921.25,Medium,32,2,0,1,0,31.0,1777.98,106.0,9313.06,44.57142857142857,2111.6414285714286,51.461497396458554,1510.064209169342,0.7575757575757576,0.24242424242424243,149.12878787878788,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,137,120,17,81.39,0.0,9767.37,Medium,137,2,0,0,0,25.0,4921.25,36.0,2055.29,56.57142857142857,3213.367142857143,58.44900096909879,3260.6791502216847,0.8759124087591241,0.12408759124087591,71.29467153284672,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,259,214,45,111.4,0.104,21371.68,Medium,240,2,0,0,0,120.0,9767.37,160.0,3127.18,64.28571428571429,5819.7242857142855,75.46238419617701,7593.389513534901,0.8262548262548263,0.17374517374517376,82.51613899613899,1,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,57,47,10,40.38,0.0,1897.84,Medium,56,2,0,0,0,214.0,21371.68,28.0,1601.25,67.0,5862.094285714285,74.27202254774897,7566.70855743071,0.8245614035087719,0.17543859649122806,33.29543859649122,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,205,157,48,183.43,0.0,28798.38,Medium,177,2,0,0,0,47.0,1897.84,19.0,877.83,86.71428571428571,9850.744285714285,77.64602218983764,11055.884409810693,0.7658536585365854,0.23414634146341465,140.47990243902439,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,162,109,53,10.84,0.0,1181.32,Medium,124,2,0,0,0,157.0,28798.38,13.0,420.71,100.42857142857143,9959.402857142859,70.61599710843886,10950.998466795483,0.6728395061728395,0.3271604938271605,7.292098765432098,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,161,161,0,56.93,0.145,7838.25,High,182,2,0,0,0,109.0,1181.32,31.0,1777.98,119.0,10825.155714285715,66.27468093724278,10423.236205124991,1.0,0.0,48.68478260869565,1,1,1
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,62,46,16,81.78,0.0,3761.92,Medium,55,2,0,0,0,161.0,7838.25,25.0,4921.25,122.0,10659.537142857142,61.622506710887144,10541.223105985235,0.7419354838709677,0.25806451612903225,60.67612903225807,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,218,129,89,48.09,0.0,6204.19,Medium,146,2,0,0,0,46.0,3761.92,120.0,9767.37,123.28571428571429,10150.511428571428,61.66769625910116,10676.646735819295,0.591743119266055,0.40825688073394495,28.459587155963302,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,137,96,41,17.64,0.0,1693.77,Medium,110,2,0,0,0,129.0,6204.19,214.0,21371.68,106.42857142857143,7339.381428571428,47.15879961314089,9782.88813415109,0.7007299270072993,0.29927007299270075,12.363284671532847,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,30,24,6,36.57,0.0,877.78,Medium,31,2,0,1,0,96.0,1693.77,47.0,1897.84,103.14285714285714,7193.658571428571,52.48945472323801,9884.52220491786,0.8,0.2,29.259333333333334,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,41,31,10,45.42,0.0,1408.02,Medium,39,2,0,1,0,24.0,877.78,157.0,28798.38,85.14285714285714,3280.75,52.54657797747492,2761.531174656551,0.7560975609756098,0.24390243902439024,34.3419512195122,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,29,20,9,26.95,0.0,538.91,Medium,27,2,0,1,0,31.0,1408.02,109.0,1181.32,72.42857142857143,3188.977142857143,56.43538234966053,2852.117664448143,0.6896551724137931,0.3103448275862069,18.58310344827586,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,42,31,11,55.86,0.0,1731.57,Medium,39,2,0,1,0,20.0,538.91,161.0,7838.25,53.857142857142854,2316.594285714286,41.96597261047157,1999.51600664475,0.7380952380952381,0.2619047619047619,41.22785714285714,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,31,31,0,228.71,0.0,7090.1,High,39,2,0,1,0,31.0,1731.57,46.0,3761.92,51.714285714285715,2792.0485714285714,42.80854387352391,2680.2791678071417,1.0,0.0,228.71290322580646,0,1,1
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,129,103,26,89.34,0.07,8556.11,Medium,118,2,0,0,0,31.0,7090.1,129.0,6204.19,48.0,3128.037142857143,35.487086853295324,3263.302399082428,0.7984496124031008,0.20155038759689922,66.32643410852714,1,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,196,151,45,104.17,0.0,15730.15,Medium,171,2,0,0,0,103.0,8556.11,96.0,1693.77,55.857142857142854,5133.234285714286,50.709724811678704,5664.292724930024,0.7704081632653061,0.22959183673469388,80.25586734693877,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,132,98,34,44.68,0.0,4378.86,Medium,112,2,0,0,0,151.0,15730.15,24.0,877.78,66.42857142857143,5633.388571428572,50.67496799162654,5372.993914952281,0.7424242424242424,0.25757575757575757,33.17318181818182,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,230,138,92,164.78,0.0,22739.7,Medium,156,2,0,0,0,98.0,4378.86,31.0,1408.02,81.71428571428571,8680.771428571428,54.22088861227522,7989.375620592275,0.6,0.4,98.86826086956522,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,203,164,39,9.69,0.0,1588.39,Medium,185,2,0,0,0,138.0,22739.7,20.0,538.91,102.28571428571429,8830.697142857143,54.22088861227523,7819.157665728688,0.8078817733990148,0.1921182266009852,7.824581280788178,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,181,91,90,47.56,0.0,4327.59,Medium,105,2,0,0,0,164.0,1588.39,31.0,1731.57,110.85714285714286,9201.557142857144,45.038607776841715,7480.563340880398,0.5027624309392266,0.4972375690607735,23.909337016574586,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,74,43,31,96.96,0.0,4169.33,Medium,52,2,0,0,0,91.0,4327.59,31.0,7090.1,112.57142857142857,8784.304285714286,41.58868893844868,7696.312174294591,0.581081081081081,0.4189189189189189,56.34229729729729,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,156,83,73,53.02,0.0,4400.9,Medium,96,2,0,0,0,43.0,4169.33,103.0,8556.11,109.71428571428571,8190.702857142858,43.01826854455471,7875.012681610343,0.532051282051282,0.46794871794871795,28.210897435897433,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,139,90,49,21.34,0.118,1694.82,Medium,104,2,0,0,0,83.0,4400.9,151.0,15730.15,101.0,6185.655714285715,39.27679552441444,7408.403797618071,0.6474820143884892,0.35251798561151076,12.19294964028777,1,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,38,28,10,55.11,0.0,1543.11,Medium,35,2,0,1,0,90.0,1694.82,98.0,4378.86,91.0,5780.548571428572,48.09019304043873,7598.7566784209885,0.7368421052631579,0.2631578947368421,40.60815789473684,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,47,47,0,34.25,0.08,1480.46,High,56,2,0,1,0,28.0,1543.11,138.0,22739.7,78.0,2743.5142857142855,45.49725266430923,1458.2822157005717,1.0,0.0,31.499148936170215,1,1,1
07-02-2025,7,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,53,45,8,28.6,0.0,1287.12,Medium,54,2,0,1,0,47.0,1480.46,164.0,1588.39,61.0,2700.4757142857147,26.108746937887663,1501.850419392214,0.8490566037735849,0.1509433962264151,24.285283018867922,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,19,13,6,42.24,0.0,549.07,Medium,19,2,0,1,0,45.0,1287.12,91.0,4327.59,49.857142857142854,2160.6871428571426,27.76345662574303,1498.5977795449817,0.6842105263157895,0.3157894736842105,28.89842105263158,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,45,28,17,201.42,0.105,5050.1,Medium,35,2,0,1,0,13.0,549.07,43.0,4169.33,47.714285714285715,2286.511428571429,28.93506687806485,1716.4891544703364,0.6222222222222222,0.37777777777777777,112.22444444444446,1,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,218,148,70,78.59,0.0,11631.95,Medium,167,2,0,0,0,28.0,5050.1,83.0,4400.9,57.0,3319.5185714285717,46.96097670761677,3938.588301779493,0.6788990825688074,0.3211009174311927,53.357568807339455,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,100,100,0,140.91,0.149,11988.68,High,115,2,0,0,0,148.0,11631.95,90.0,1694.82,58.42857142857143,4790.070000000001,48.266127331898495,5007.526514551201,1.0,0.0,119.88680000000001,1,1,1
