Date,Day,Month,Day_of_Week,Is_Weekend,Day_Type,Is_Festival,Store_ID,Store_Type,Location_Type,Item_Name,Category,Units_Stocked,Units_Sold,Units_Remaining,Unit_Price,Discount,Revenue,Demand_Level,Suggested_Next_Stock
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,84,69,15,118.54,0.0,8178.92,Medium,80
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,77,62,15,39.47,0.0,2447.45,Medium,73
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,76,45,31,188.76,0.0,8494.08,Medium,54
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,44,44,0,19.94,0.053,830.3,High,53
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,143,105,38,73.56,0.0,7724.05,Medium,120
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,80,55,25,104.27,0.0,5734.99,Medium,65
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,143,117,26,44.32,0.0,5185.8,Medium,133
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,148,145,3,18.55,0.0,2689.39,High,164
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,16,10,6,49.82,0.075,460.88,Medium,16
20-03-2025,20,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,11,7,4,37.29,0.0,261.02,Medium,12
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,41,34,7,34.15,0.051,1101.62,Medium,42
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,35,30,5,40.84,0.0,1225.16,Medium,38
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,17,16,1,229.05,0.0,3664.78,High,22
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,129,100,29,58.93,0.077,5438.62,Medium,115
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,77,77,0,104.67,0.1,7250.64,High,89
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,84,84,0,39.12,0.0,3286.04,High,97
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,185,127,58,183.18,0.0,23263.3,Medium,144
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,150,133,17,8.2,0.0,1090.46,Medium,151
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,239,190,49,50.91,0.0,9673.13,Medium,214
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,127,68,59,90.18,0.0,6132.1,Medium,79
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,163,72,91,56.3,0.0,4053.55,Low,84
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,72,58,14,16.89,0.0,979.7,Medium,68
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,36,31,5,44.94,0.0,1393.15,Medium,39
20-03-2025,20,3,3,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,26,21,5,33.22,0.0,697.58,Medium,28
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,3,2,1,23.47,0.0,46.94,Medium,7
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,4,2,2,43.52,0.0,87.04,Medium,7
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,7,5,2,246.43,0.0,1232.16,Medium,10
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,44,28,16,84.56,0.094,2145.06,Medium,35
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,47,25,22,138.68,0.0,3466.93,Medium,32
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,48,38,10,28.9,0.0,1098.28,Medium,46
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,30,27,3,142.66,0.118,3395.69,High,34
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,74,55,19,8.49,0.0,466.89,Medium,65
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,50,40,10,63.45,0.0,2538.03,Medium,49
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,21,17,4,61.2,0.0,1040.46,Medium,23
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,48,29,19,45.83,0.0,1329.04,Medium,36
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,29,14,15,23.51,0.0,329.14,Low,20
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,11,9,2,33.42,0.0,300.74,Medium,14
21-03-2025,21,3,4,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,10,6,4,34.82,0.126,182.65,Medium,11
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,9,9,0,29.63,0.0,266.7,High,14
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,13,7,6,44.01,0.0,308.09,Medium,12
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,13,8,5,229.98,0.0,1839.87,Medium,13
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,39,31,8,61.96,0.102,1725.59,Medium,39
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,99,83,16,126.91,0.0,10533.69,Medium,96
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,93,53,40,33.8,0.0,1791.36,Medium,63
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,96,81,15,157.63,0.0,12767.8,Medium,94
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,140,140,0,26.6,0.0,3723.34,High,159
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,78,68,10,35.55,0.0,2417.21,Medium,79
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,116,50,66,70.94,0.0,3546.77,Low,60
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,74,47,27,42.06,0.0,1976.62,Medium,56
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,56,46,10,15.52,0.0,714.09,Medium,55
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,20,19,1,34.18,0.0,649.49,High,25
21-03-2025,21,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,8,8,0,34.84,0.0,278.74,High,13
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,17,16,1,25.17,0.0,402.7,High,22
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,26,19,7,50.39,0.0,957.45,Medium,25
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,22,15,7,249.01,0.0,3735.2,Medium,21
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,94,48,46,64.86,0.0,3113.37,Medium,57
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,74,48,26,116.85,0.0,5608.84,Medium,57
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,131,101,30,36.84,0.0,3721.13,Medium,116
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,224,119,105,164.71,0.053,18553.02,Medium,135
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,187,157,30,27.31,0.0,4288.39,Medium,177
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,160,116,44,27.63,0.119,2823.0,Medium,132
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,106,101,5,76.94,0.0,7770.72,High,116
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,115,93,22,50.07,0.0,4656.61,Medium,107
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,227,220,7,18.83,0.0,4143.54,High,247
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,27,16,11,58.76,0.143,805.95,Medium,22
21-03-2025,21,3,4,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,24,20,4,34.02,0.0,680.32,Medium,27
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Milk,Perishable,10,9,1,23.14,0.0,208.3,High,14
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Curd,Perishable,5,4,1,44.56,0.0,178.25,Medium,9
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Paneer,Perishable,9,9,0,220.22,0.0,1981.94,High,14
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Rice,Non-Perishable,69,69,0,79.11,0.0,5458.51,High,80
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,18,15,3,131.86,0.0,1977.96,Medium,21
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,28,21,7,35.05,0.072,683.05,Medium,28
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,56,56,0,125.37,0.109,6258.13,High,66
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,45,31,14,6.9,0.0,213.79,Medium,39
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Snacks,Non-Perishable,48,33,15,26.21,0.0,864.85,Medium,41
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Masala,Non-Perishable,29,29,0,103.65,0.0,3005.81,High,36
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Sugar,Non-Perishable,22,22,0,41.44,0.0,911.72,High,29
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Salt,Non-Perishable,34,34,0,20.36,0.0,692.13,High,42
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Bread,Perishable,7,4,3,32.13,0.0,128.51,Medium,9
22-03-2025,22,3,5,1,Weekend,0,STORE_001,Small,Urban,Eggs,Perishable,10,9,1,37.77,0.0,339.95,High,14
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,15,15,0,34.81,0.0,522.2,High,21
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,20,20,0,54.14,0.0,1082.88,High,27
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,9,8,1,219.37,0.0,1754.98,Medium,13
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,112,95,17,69.94,0.0,6643.92,Medium,109
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,53,53,0,131.66,0.0,6977.77,High,63
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,77,59,18,37.62,0.0,2219.48,Medium,69
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,143,98,45,144.6,0.0,14170.61,Medium,112
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,48,46,2,28.02,0.0,1288.99,High,55
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,105,105,0,26.77,0.096,2540.04,High,120
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,73,73,0,89.36,0.0,6523.38,High,85
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,131,131,0,58.98,0.0,7726.01,High,149
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,89,79,10,21.67,0.0,1712.28,Medium,91
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,7,7,0,36.87,0.0,258.11,High,12
22-03-2025,22,3,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,31,31,0,38.11,0.0,1181.55,High,39
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Milk,Perishable,24,22,2,28.05,0.0,617.08,High,29
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Curd,Perishable,43,43,0,54.54,0.0,2345.12,High,52
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Paneer,Perishable,48,42,6,209.03,0.085,8035.7,Medium,51
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,103,103,0,73.18,0.0,7537.57,High,118
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,121,79,42,119.04,0.075,8696.84,Medium,91
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,192,192,0,40.12,0.0,7702.15,High,216
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,225,198,27,198.04,0.0,39211.67,Medium,222
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,216,190,26,11.53,0.093,1987.34,Medium,214
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,94,78,16,62.42,0.0,4868.47,Medium,90
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,89,89,0,70.14,0.0,6242.53,High,102
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,211,167,44,45.16,0.0,7541.99,Medium,188
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,120,120,0,20.28,0.0,2433.13,High,137
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Bread,Perishable,21,17,4,34.21,0.0,581.58,Medium,23
22-03-2025,22,3,5,1,Weekend,0,STORE_003,Supermarket,Rural,Eggs,Perishable,30,30,0,39.4,0.0,1182.07,High,38
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Milk,Perishable,3,3,0,28.13,0.0,84.4,High,8
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Curd,Perishable,3,2,1,45.6,0.0,91.21,Medium,7
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Paneer,Perishable,7,7,0,237.18,0.0,1660.23,High,12
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Rice,Non-Perishable,38,38,0,85.99,0.0,3267.61,High,46
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,59,56,3,141.02,0.121,6944.85,High,66
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,20,20,0,30.19,0.101,542.7,High,27
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,26,23,3,123.78,0.056,2687.23,Medium,30
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,46,46,0,28.48,0.0,1310.09,High,55
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Snacks,Non-Perishable,45,40,5,68.51,0.0,2740.48,Medium,49
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Masala,Non-Perishable,37,37,0,57.02,0.0,2109.63,High,45
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Sugar,Non-Perishable,28,28,0,41.38,0.105,1036.44,High,35
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Salt,Non-Perishable,58,58,0,18.85,0.0,1093.3,High,68
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Bread,Perishable,7,4,3,47.39,0.0,189.54,Medium,9
23-03-2025,23,3,6,1,Weekend,0,STORE_001,Small,Urban,Eggs,Perishable,6,4,2,46.0,0.0,184.0,Medium,9
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,17,17,0,29.3,0.0,498.13,High,23
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,21,21,0,43.91,0.0,922.13,High,28
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,18,11,7,246.59,0.0,2712.44,Medium,17
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,78,70,8,78.29,0.0,5480.16,Medium,82
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,72,67,5,140.86,0.0,9437.82,High,78
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,146,146,0,36.33,0.0,5304.04,High,165
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,91,73,18,152.18,0.098,10024.67,Medium,85
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,88,61,27,11.4,0.0,695.31,Medium,72
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,65,60,5,33.98,0.0,2038.79,High,71
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,72,58,14,94.6,0.0,5486.57,Medium,68
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,90,90,0,43.57,0.0,3921.08,High,104
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,79,72,7,20.63,0.0,1485.34,High,84
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,6,5,1,54.13,0.136,233.86,Medium,10
23-03-2025,23,3,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,16,10,6,31.85,0.0,318.48,Medium,16
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Milk,Perishable,15,11,4,27.88,0.138,264.35,Medium,17
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Curd,Perishable,38,26,12,45.51,0.0,1183.3,Medium,33
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Paneer,Perishable,22,22,0,183.35,0.131,3504.85,High,29
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,231,216,15,58.05,0.0,12538.38,High,242
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,144,144,0,110.34,0.0,15888.49,High,163
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,114,107,7,27.43,0.0,2935.51,High,122
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,151,134,17,174.42,0.0,23372.52,Medium,152
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,79,69,10,21.37,0.0,1474.66,Medium,80
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,154,154,0,35.12,0.14,4652.42,High,174
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,198,128,70,65.92,0.0,8437.42,Medium,145
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,129,114,15,50.05,0.0,5705.65,Medium,130
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,84,65,19,21.54,0.0,1399.86,Medium,76
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Bread,Perishable,20,20,0,59.94,0.132,1040.48,High,27
23-03-2025,23,3,6,1,Weekend,0,STORE_003,Supermarket,Rural,Eggs,Perishable,15,15,0,32.28,0.0,484.18,High,21
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,7,7,0,33.49,0.0,234.4,High,12
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,6,6,0,42.52,0.0,255.12,High,11
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,3,2,1,198.05,0.0,396.09,Medium,7
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,61,31,30,54.32,0.096,1521.8,Medium,39
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,47,36,11,107.33,0.0,3863.81,Medium,44
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,39,35,4,35.21,0.0,1232.22,Medium,43
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,72,44,28,171.36,0.0,7540.03,Medium,53
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,37,37,0,17.04,0.0,630.59,High,45
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,25,23,2,51.08,0.067,1096.54,High,30
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,28,28,0,118.07,0.0,3305.99,High,35
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,63,38,25,53.73,0.0,2041.59,Medium,46
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,32,17,15,22.03,0.0,374.55,Medium,23
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,4,2,2,49.66,0.0,99.32,Medium,7
24-03-2025,24,3,0,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,4,4,0,49.3,0.0,197.18,High,9
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,14,12,2,31.44,0.13,328.1,Medium,18
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,11,6,5,42.99,0.0,257.94,Medium,11
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,11,11,0,242.61,0.0,2668.76,High,17
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,125,71,54,57.86,0.0,4108.18,Medium,83
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,81,59,22,139.86,0.0,8251.69,Medium,69
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,60,52,8,31.16,0.0,1620.36,Medium,62
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,92,76,16,164.75,0.13,10894.84,Medium,88
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,73,55,18,28.4,0.0,1561.91,Medium,65
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,69,69,0,68.99,0.0,4760.45,High,80
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,66,43,23,47.17,0.0,2028.34,Medium,52
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,83,62,21,57.62,0.133,3097.48,Medium,73
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,56,43,13,17.54,0.145,645.13,Medium,52
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,16,10,6,55.97,0.0,559.71,Medium,16
24-03-2025,24,3,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,14,14,0,44.67,0.0,625.39,High,20
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,27,20,7,28.62,0.0,572.41,Medium,27
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,18,18,0,53.74,0.0,967.4,High,24
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,21,15,6,232.91,0.0,3493.63,Medium,21
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,126,85,41,75.5,0.0,6417.39,Medium,98
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,99,54,45,146.44,0.09,7198.97,Medium,64
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,201,156,45,31.44,0.0,4905.25,Medium,176
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,99,77,22,121.86,0.0,9382.88,Medium,89
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,144,96,48,24.16,0.0,2319.09,Medium,110
24-03-2025,24,3,0,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,179,128,51,68.17,0.0,8726.1,Medium,145
